CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting
203701,1,32,Self Enquiry,3,23,Small Business,Male,4
203702,0,30,Self Enquiry,1,11,Large Business,Female,4
203703,0,31,Self Enquiry,1,23,Salaried,Male,3
203704,0,33,Company Invited,1,12,Large Business,Male,4
203705,0,39,Self Enquiry,1,25,Small Business,Male,3
203706,1,44,Company Invited,1,24,Large Business,Male,3
203707,0,43,Self Enquiry,1,19,Small Business,Male,3
203708,0,56,Self Enquiry,1,9,Small Business,Male,3
203709,0,34,Company Invited,1,11,Large Business,Male,3
203710,0,42,Self Enquiry,1,16,Salaried,Male,4
203711,0,35,Company Invited,3,17,Salaried,Male,3
203712,0,54,Company Invited,1,7,Small Business,Female,3
203713,0,44,Self Enquiry,2,9,Salaried,Male,4
203714,0,35,Self Enquiry,3,10,Salaried,Fe Male,3
203715,1,22,Self Enquiry,3,14,Small Business,Male,3
203716,0,39,Self Enquiry,1,13,Salaried,Female,3
203717,1,23,Self Enquiry,1,15,Small Business,Female,4
203718,0,32,Self Enquiry,3,36,Small Business,Female,4
203719,0,52,Self Enquiry,1,10,Large Business,Female,3
203720,0,38,Self Enquiry,3,16,Small Business,Male,3
203721,0,47,Self Enquiry,1,9,Small Business,Male,3
203722,0,37,Self Enquiry,1,17,Salaried,Male,3
203723,1,45,Company Invited,1,7,Small Business,Male,3
203724,0,38,Self Enquiry,2,15,Salaried,Male,3
203725,1,36,Self Enquiry,3,34,Salaried,Male,3
203726,0,34,Self Enquiry,1,15,Salaried,Male,3
203727,0,29,Self Enquiry,1,7,Salaried,Male,3
203728,0,40,Self Enquiry,1,17,Small Business,Male,4
203729,0,47,Company Invited,3,33,Salaried,Male,4
203730,0,41,Self Enquiry,1,9,Salaried,Female,3
203731,0,43,Self Enquiry,1,20,Small Business,Male,4
203732,0,36,Company Invited,1,9,Small Business,Male,3
203733,0,39,Company Invited,2,9,Salaried,Male,4
203734,1,35,Company Invited,1,16,Salaried,Male,4
203735,1,38,Self Enquiry,1,17,Small Business,Male,3
203736,0,40,Company Invited,3,27,Salaried,Male,3
203737,0,44,Company Invited,1,16,Salaried,Male,3
203738,0,42,Self Enquiry,1,12,Salaried,Male,3
203739,0,42,Self Enquiry,3,11,Small Business,Female,3
203740,0,31,Self Enquiry,1,17,Small Business,Fe Male,4
203741,1,27,Self Enquiry,2,27,Small Business,Female,4
203742,1,47,Self Enquiry,1,28,Small Business,Female,4
203743,0,41,Self Enquiry,1,7,Salaried,Female,3
203744,0,35,Self Enquiry,3,15,Large Business,Male,4
203745,0,59,Company Invited,3,9,Small Business,Male,3
203746,0,36,Self Enquiry,1,30,Small Business,Male,4
203747,0,48,Self Enquiry,1,11,Salaried,Female,4
203748,0,41,Self Enquiry,1,19,Salaried,Female,3
203749,0,55,Self Enquiry,1,14,Small Business,Female,4
203750,0,32,Company Invited,3,14,Small Business,Female,4
203751,0,29,Self Enquiry,1,7,Small Business,Female,4
203752,0,39,Self Enquiry,3,9,Small Business,Female,4
203753,0,27,Self Enquiry,3,17,Small Business,Male,3
203754,0,59,Company Invited,1,22,Salaried,Male,3
203755,0,19,Company Invited,1,21,Small Business,Female,3
203756,1,32,Self Enquiry,2,25,Salaried,Male,3
203757,1,30,Self Enquiry,2,20,Salaried,Male,3
203758,0,46,Company Invited,3,9,Salaried,Female,4
203759,0,37,Self Enquiry,1,9,Salaried,Female,4
203760,0,44,Company Invited,3,9,Salaried,Male,4
203761,0,28,Company Invited,1,12,Salaried,Female,3
203762,0,30,Company Invited,1,27,Small Business,Male,3
203763,0,33,Company Invited,3,17,Small Business,Male,4
203764,0,43,Company Invited,1,17,Large Business,Male,3
203765,0,48,Self Enquiry,1,16,Salaried,Female,4
203766,0,47,Self Enquiry,1,9,Salaried,Male,3
203767,0,29,Company Invited,2,7,Salaried,Male,3
203768,0,30,Self Enquiry,1,36,Salaried,Male,4
203769,0,43,Self Enquiry,1,15,Salaried,Male,3
203770,1,33,Self Enquiry,3,9,Small Business,Male,3
203771,0,47,Self Enquiry,3,10,Large Business,Female,3
203772,0,28,Self Enquiry,3,30,Small Business,Female,3
203773,0,30,Self Enquiry,2,13,Small Business,Male,3
203774,0,44,Self Enquiry,1,13,Small Business,Female,3
203775,0,49,Self Enquiry,1,17,Salaried,Male,4
203776,1,30,Company Invited,1,31,Salaried,Male,4
203777,1,47,Self Enquiry,3,17,Salaried,Female,4
203778,0,28,Company Invited,1,22,Salaried,Female,4
203779,0,40,Self Enquiry,1,26,Salaried,Male,3
203780,0,56,Self Enquiry,1,9,Large Business,Male,4
203781,0,29,Self Enquiry,3,10,Small Business,Female,4
203782,1,31,Self Enquiry,3,,Small Business,Male,3
203783,1,23,Self Enquiry,1,14,Salaried,Male,4
203784,0,37,Self Enquiry,3,17,Large Business,Female,4
203785,0,32,Self Enquiry,1,27,Salaried,Male,3
203786,0,35,Self Enquiry,3,11,Salaried,Male,4
203787,0,30,Self Enquiry,1,14,Salaried,Male,3
203788,0,38,Self Enquiry,1,14,Small Business,Male,4
203789,0,36,Self Enquiry,1,23,Salaried,Female,3
203790,0,46,Self Enquiry,1,32,Salaried,Female,4
203791,0,37,Company Invited,2,9,Salaried,Male,4
203792,0,41,Self Enquiry,1,7,Salaried,Male,4
203793,0,27,Self Enquiry,1,7,Salaried,Female,3
203794,0,28,Self Enquiry,3,9,Small Business,Fe Male,3
203795,0,49,Company Invited,1,29,Small Business,Female,3
203796,0,45,Self Enquiry,1,7,Salaried,Male,4
203797,1,35,Company Invited,1,23,Large Business,Male,3
203798,1,57,Self Enquiry,1,31,Salaried,Male,4
203799,0,37,Self Enquiry,3,24,Small Business,Male,3
203800,0,42,Self Enquiry,3,15,Small Business,Female,3
203801,0,43,Self Enquiry,1,13,Small Business,Male,3
203802,0,32,Self Enquiry,3,17,Small Business,Female,3
203803,0,35,Self Enquiry,3,10,Small Business,Female,4
203804,0,32,Self Enquiry,1,11,Small Business,Female,4
203805,0,27,Company Invited,1,13,Salaried,Male,4
203806,0,46,Company Invited,1,7,Small Business,Male,3
203807,0,34,Self Enquiry,3,17,Small Business,Male,3
203808,0,29,Company Invited,3,7,Salaried,Male,3
203809,1,30,Company Invited,3,,Large Business,Male,3
203810,0,40,Company Invited,3,28,Salaried,Female,3
203811,0,28,Self Enquiry,1,9,Large Business,Male,3
203812,0,35,Company Invited,1,29,Salaried,Male,3
203813,1,29,Self Enquiry,3,20,Small Business,Fe Male,3
203814,0,48,Company Invited,1,21,Large Business,Male,4
203815,0,57,Self Enquiry,3,18,Small Business,Female,3
203816,0,40,Self Enquiry,1,16,Small Business,Male,3
203817,0,39,Company Invited,1,15,Small Business,Female,3
203818,0,59,Self Enquiry,3,28,Salaried,Female,4
203819,1,33,Company Invited,1,12,Salaried,Female,3
203820,0,39,Self Enquiry,1,16,Salaried,Male,4
203821,0,50,Company Invited,1,9,Salaried,Male,3
203822,0,43,Self Enquiry,3,19,Small Business,Male,4
203823,1,28,Company Invited,2,29,Salaried,Female,3
203824,0,36,Self Enquiry,3,25,Small Business,Male,4
203825,0,29,Company Invited,1,23,Small Business,Male,3
203826,0,32,Company Invited,1,10,Small Business,Male,3
203827,0,37,Company Invited,1,16,Salaried,Male,4
203828,0,35,Self Enquiry,3,7,Small Business,Male,3
203829,0,35,Self Enquiry,3,20,Small Business,Male,3
203830,0,27,Self Enquiry,1,7,Small Business,Male,4
203831,0,30,Self Enquiry,1,7,Salaried,Male,3
203832,0,33,Company Invited,1,22,Small Business,Female,3
203833,0,32,Company Invited,1,7,Salaried,Male,3
203834,1,29,Self Enquiry,1,24,Large Business,Male,3
203835,0,39,Self Enquiry,3,7,Salaried,Male,3
203836,0,36,Self Enquiry,3,14,Salaried,Female,3
203837,0,28,Self Enquiry,3,16,Small Business,Male,3
203838,0,33,Self Enquiry,1,12,Salaried,Male,3
203839,1,32,Company Invited,3,33,Small Business,Male,4
203840,1,54,Self Enquiry,3,31,Salaried,Male,4
203841,0,55,Self Enquiry,1,16,Salaried,Female,4
203842,0,34,Company Invited,1,14,Salaried,Male,3
203843,0,44,Self Enquiry,1,18,Salaried,Male,2
203844,0,39,Company Invited,2,7,Salaried,Male,3
203845,0,56,Self Enquiry,2,33,Salaried,Male,4
203846,0,32,Self Enquiry,1,,Small Business,Female,3
203847,0,40,Self Enquiry,3,22,Small Business,Male,4
203848,0,43,Company Invited,1,30,Salaried,Male,3
203849,0,32,Company Invited,1,17,Small Business,Female,3
203850,0,55,Self Enquiry,1,17,Small Business,Female,4
203851,0,25,Self Enquiry,1,7,Salaried,Male,3
203852,0,24,Self Enquiry,1,19,Salaried,Male,4
203853,0,41,Company Invited,1,18,Large Business,Female,4
203854,0,41,Self Enquiry,3,9,Small Business,Female,4
203855,0,26,Self Enquiry,2,9,Salaried,Female,3
203856,0,31,Self Enquiry,1,7,Small Business,Male,4
203857,0,26,Self Enquiry,1,9,Salaried,Male,3
203858,0,48,Self Enquiry,1,32,Small Business,Male,3
203859,0,34,Company Invited,1,7,Small Business,Male,3
203860,0,39,Self Enquiry,3,7,Salaried,Male,3
203861,0,32,Self Enquiry,3,9,Salaried,Male,3
203862,0,39,Company Invited,1,13,Salaried,Male,4
203863,0,43,Self Enquiry,1,25,Salaried,Male,3
203864,0,42,Self Enquiry,1,7,Salaried,Male,4
203865,0,48,Company Invited,1,7,Small Business,Female,4
203866,0,36,Self Enquiry,1,18,Small Business,Male,3
203867,0,23,Self Enquiry,1,7,Salaried,Male,4
203868,0,36,Self Enquiry,1,16,Small Business,Male,3
203869,0,34,Self Enquiry,1,22,Small Business,Female,4
203870,0,33,Self Enquiry,1,36,Salaried,Female,3
203871,0,41,Self Enquiry,1,7,Salaried,Male,3
203872,0,33,Self Enquiry,3,7,Small Business,Male,4
203873,0,40,Self Enquiry,1,31,Salaried,Male,3
203874,0,39,Self Enquiry,1,17,Small Business,Female,3
203875,0,33,Self Enquiry,3,7,Small Business,Female,3
203876,0,38,Self Enquiry,1,17,Salaried,Female,3
203877,0,26,Self Enquiry,3,15,Salaried,Female,3
203878,0,53,Company Invited,3,127,Salaried,Male,3
203879,0,45,Self Enquiry,1,7,Small Business,Male,3
203880,0,22,Self Enquiry,3,12,Small Business,Male,3
203881,0,40,Company Invited,1,16,Salaried,Male,3
203882,1,24,Company Invited,3,16,Small Business,Male,3
203883,0,37,Self Enquiry,3,10,Small Business,Female,4
203884,0,37,Company Invited,1,11,Salaried,Female,4
203885,0,57,Company Invited,1,7,Salaried,Male,3
203886,1,30,Self Enquiry,1,7,Small Business,Male,3
203887,0,43,Self Enquiry,1,9,Salaried,Male,3
203888,1,57,Self Enquiry,1,14,Large Business,Male,4
203889,0,42,Self Enquiry,1,35,Salaried,Female,3
203890,0,35,Self Enquiry,3,35,Small Business,Female,4
203891,0,37,Company Invited,3,22,Small Business,Male,3
203892,0,42,Self Enquiry,3,10,Salaried,Male,3
203893,0,33,Self Enquiry,1,9,Large Business,Male,4
203894,0,36,Self Enquiry,2,33,Salaried,Fe Male,3
203895,0,39,Self Enquiry,3,17,Salaried,Female,4
203896,1,51,Company Invited,3,7,Salaried,Male,4
203897,0,37,Self Enquiry,3,18,Small Business,Female,4
203898,0,46,Self Enquiry,3,27,Salaried,Female,3
203899,0,41,Self Enquiry,1,9,Salaried,Male,3
203900,0,36,Company Invited,1,25,Salaried,Male,4
203901,0,41,Self Enquiry,1,9,Small Business,Female,4
203902,0,36,Self Enquiry,1,7,Salaried,Female,4
203903,0,30,Self Enquiry,1,20,Salaried,Male,3
203904,0,30,Self Enquiry,1,35,Small Business,Female,4
203905,1,51,Self Enquiry,3,35,Small Business,Male,3
203906,0,40,Self Enquiry,3,31,Small Business,Female,3
203907,0,32,Company Invited,1,12,Small Business,Male,4
203908,0,27,Self Enquiry,3,12,Salaried,Female,2
203909,0,37,Company Invited,1,30,Small Business,Male,3
203910,0,40,Self Enquiry,1,13,Small Business,Male,3
203911,0,28,Self Enquiry,1,11,Salaried,Male,3
203912,0,50,Company Invited,3,9,Small Business,Male,4
203913,0,35,Self Enquiry,1,15,Small Business,Male,3
203914,1,42,Self Enquiry,3,7,Salaried,Fe Male,4
203915,0,50,Company Invited,1,15,Salaried,Male,4
203916,1,38,Self Enquiry,1,9,Salaried,Male,4
203917,0,34,Company Invited,1,10,Salaried,Female,3
203918,0,28,Self Enquiry,1,9,Small Business,Male,3
203919,0,33,Company Invited,1,9,Salaried,Male,4
203920,0,60,Self Enquiry,1,10,Small Business,Female,3
203921,0,31,Self Enquiry,1,31,Salaried,Male,4
203922,0,39,Company Invited,1,30,Salaried,Male,3
203923,0,37,Self Enquiry,1,34,Small Business,Male,4
203924,0,36,Self Enquiry,1,23,Small Business,Male,3
203925,0,30,Self Enquiry,1,22,Salaried,Female,3
203926,0,32,Self Enquiry,1,33,Salaried,Male,3
203927,0,35,Self Enquiry,1,26,Small Business,Male,4
203928,1,29,Self Enquiry,1,31,Salaried,Male,3
203929,0,30,Self Enquiry,1,28,Salaried,Female,3
203930,0,33,Self Enquiry,1,12,Salaried,Male,4
203931,0,23,Company Invited,1,23,Small Business,Male,4
203932,0,54,Self Enquiry,3,9,Salaried,Female,4
203933,0,39,Self Enquiry,1,9,Salaried,Male,3
203934,0,25,Company Invited,1,18,Salaried,Female,4
203935,1,37,Self Enquiry,3,16,Salaried,Male,3
203936,0,35,Self Enquiry,1,14,Salaried,Female,3
203937,0,22,Self Enquiry,1,22,Salaried,Male,4
203938,1,35,Self Enquiry,1,13,Small Business,Male,3
203939,0,54,Self Enquiry,1,12,Salaried,Female,3
203940,1,33,Company Invited,1,23,Salaried,Female,4
203941,0,43,Self Enquiry,3,15,Small Business,Male,3
203942,0,45,Self Enquiry,1,14,Small Business,Female,3
203943,0,47,Self Enquiry,3,9,Small Business,Female,3
203944,0,34,Self Enquiry,1,9,Small Business,Male,4
203945,0,45,Self Enquiry,1,17,Salaried,Male,3
203946,0,31,Self Enquiry,1,16,Small Business,Male,3
203947,1,40,Self Enquiry,3,12,Large Business,Male,3
203948,1,25,Self Enquiry,1,7,Small Business,Male,4
203949,0,44,Self Enquiry,1,9,Small Business,Female,4
203950,1,51,Self Enquiry,3,10,Small Business,Male,3
203951,0,36,Self Enquiry,3,9,Small Business,Female,4
203952,0,37,Self Enquiry,1,12,Salaried,Female,3
203953,0,34,Company Invited,3,7,Salaried,Female,3
203954,0,36,Self Enquiry,1,11,Salaried,Male,4
203955,0,28,Self Enquiry,1,9,Salaried,Female,3
203956,1,27,Self Enquiry,1,32,Salaried,Male,3
203957,0,28,Company Invited,3,15,Salaried,Male,3
203958,0,31,Company Invited,1,7,Small Business,Female,3
203959,1,42,Self Enquiry,1,19,Large Business,Female,3
203960,0,35,Company Invited,3,30,Small Business,Male,4
203961,0,38,Self Enquiry,1,26,Salaried,Male,4
203962,0,47,Company Invited,3,12,Small Business,Male,4
203963,0,36,Self Enquiry,1,15,Salaried,Male,3
203964,1,49,Self Enquiry,1,7,Salaried,Male,4
203965,1,29,Self Enquiry,1,12,Large Business,Male,3
203966,0,45,Self Enquiry,3,7,Small Business,Female,4
203967,0,36,Company Invited,1,18,Small Business,Male,4
203968,0,27,Self Enquiry,3,30,Small Business,Female,3
203969,0,34,Company Invited,1,7,Salaried,Female,4
203970,0,36,Company Invited,3,6,Salaried,Male,4
203971,0,36,Self Enquiry,1,30,Small Business,Female,2
203972,0,32,Self Enquiry,1,14,Salaried,Male,3
203973,0,38,Self Enquiry,1,7,Salaried,Male,3
203974,0,33,Self Enquiry,1,7,Small Business,Male,3
203975,0,39,Company Invited,1,36,Salaried,Female,3
203976,0,51,Self Enquiry,1,14,Small Business,Female,3
203977,0,60,Self Enquiry,3,32,Salaried,Fe Male,5
203978,0,37,Self Enquiry,1,15,Large Business,Female,3
203979,0,56,Self Enquiry,1,15,Small Business,Female,3
203980,0,37,Company Invited,1,18,Salaried,Male,4
203981,0,46,Self Enquiry,1,14,Salaried,Male,3
203982,0,36,Company Invited,1,7,Small Business,Male,4
203983,1,37,Self Enquiry,1,16,Small Business,Male,4
203984,0,60,Company Invited,3,7,Salaried,Fe Male,3
203985,0,30,Self Enquiry,1,9,Salaried,Male,4
203986,0,32,Self Enquiry,1,7,Small Business,Male,3
203987,0,33,Self Enquiry,1,7,Salaried,Male,4
203988,0,37,Self Enquiry,1,13,Salaried,Female,3
203989,0,32,Self Enquiry,1,15,Salaried,Female,4
203990,0,36,Self Enquiry,3,7,Small Business,Male,3
203991,0,46,Self Enquiry,1,13,Salaried,Male,3
203992,0,38,Self Enquiry,1,14,Small Business,Male,2
203993,0,47,Self Enquiry,2,12,Small Business,Male,4
203994,0,31,Self Enquiry,1,7,Salaried,Male,3
203995,0,36,Self Enquiry,1,7,Small Business,Male,2
203996,0,56,Self Enquiry,3,7,Salaried,Male,4
203997,0,39,Company Invited,1,13,Small Business,Female,4
203998,0,35,Self Enquiry,1,7,Small Business,Male,4
203999,0,57,Self Enquiry,1,14,Salaried,Male,3
204000,0,24,Self Enquiry,3,9,Large Business,Male,4
204001,0,52,Self Enquiry,1,16,Salaried,Male,4
204002,0,31,Self Enquiry,1,9,Salaried,Male,5
204003,1,47,Self Enquiry,3,16,Small Business,Male,4
204004,0,41,Company Invited,1,7,Salaried,Male,4
204005,0,52,Self Enquiry,3,28,Small Business,Male,4
204006,0,31,Self Enquiry,3,11,Small Business,Female,4
204007,0,47,Company Invited,1,7,Small Business,Male,3
204008,0,33,Self Enquiry,3,13,Small Business,Male,3
204009,0,55,Self Enquiry,1,9,Large Business,Female,3
204010,0,25,Self Enquiry,3,10,Salaried,Female,3
204011,0,29,Company Invited,3,11,Small Business,Male,3
204012,0,59,Self Enquiry,3,17,Small Business,Male,3
204013,0,45,Company Invited,1,30,Small Business,Male,4
204014,1,38,Self Enquiry,2,13,Salaried,Male,4
204015,0,33,Self Enquiry,1,7,Salaried,Male,4
204016,1,21,Company Invited,1,13,Salaried,Female,4
204017,0,35,Self Enquiry,1,13,Salaried,Female,3
204018,0,38,Company Invited,1,9,Salaried,Male,4
204019,0,60,Company Invited,2,9,Salaried,Female,3
204020,0,51,Company Invited,1,7,Salaried,Female,4
204021,1,26,Self Enquiry,3,12,Small Business,Male,3
204022,0,26,Self Enquiry,1,14,Small Business,Male,4
204023,0,23,Self Enquiry,1,22,Small Business,Female,3
204024,0,52,Company Invited,1,7,Small Business,Fe Male,2
204025,1,35,Company Invited,1,14,Salaried,Male,4
204026,0,55,Company Invited,2,33,Salaried,Female,2
204027,0,25,Self Enquiry,1,25,Salaried,Male,3
204028,0,35,Self Enquiry,1,13,Salaried,Female,3
204029,0,38,Self Enquiry,3,10,Salaried,Male,3
204030,0,35,Self Enquiry,1,12,Small Business,Female,3
204031,0,37,Company Invited,3,18,Large Business,Female,4
204032,0,37,Self Enquiry,1,10,Salaried,Female,3
204033,0,44,Company Invited,3,33,Salaried,Male,4
204034,0,31,Company Invited,1,30,Salaried,Male,4
204035,0,34,Company Invited,3,29,Small Business,Male,4
204036,1,57,Self Enquiry,1,21,Salaried,Female,4
204037,0,52,Self Enquiry,1,13,Salaried,Male,3
204038,1,32,Self Enquiry,3,13,Salaried,Male,4
204039,0,27,Self Enquiry,1,13,Salaried,Female,3
204040,1,59,Self Enquiry,1,30,Small Business,Female,4
204041,1,20,Self Enquiry,3,29,Small Business,Male,3
204042,0,23,Self Enquiry,1,9,Large Business,Male,4
204043,0,50,Self Enquiry,1,27,Small Business,Female,4
204044,0,44,Company Invited,1,35,Small Business,Female,4
204045,0,51,Company Invited,3,19,Small Business,Fe Male,4
204046,1,32,Self Enquiry,3,27,Salaried,Female,4
204047,0,42,Self Enquiry,3,16,Salaried,Male,4
204048,0,27,Self Enquiry,2,32,Salaried,Female,4
204049,0,37,Self Enquiry,1,13,Small Business,Male,3
204050,1,52,Company Invited,1,15,Salaried,Male,3
204051,0,40,Self Enquiry,3,11,Salaried,Female,3
204052,0,26,Self Enquiry,3,35,Salaried,Male,3
204053,0,31,Self Enquiry,2,16,Salaried,Male,3
204054,1,33,Self Enquiry,1,16,Small Business,Female,3
204055,0,46,Self Enquiry,1,36,Small Business,Male,3
204056,0,39,Self Enquiry,1,10,Large Business,Female,3
204057,0,31,Self Enquiry,1,25,Salaried,Female,4
204058,0,33,Company Invited,3,16,Small Business,Male,3
204059,0,31,Self Enquiry,1,12,Large Business,Female,3
204060,0,31,Self Enquiry,1,9,Small Business,Male,3
204061,0,42,Company Invited,1,17,Salaried,Male,4
204062,0,42,Self Enquiry,1,16,Salaried,Male,4
204063,0,20,Self Enquiry,1,10,Small Business,Female,4
204064,0,41,Company Invited,1,33,Small Business,Female,3
204065,0,36,Self Enquiry,3,7,Small Business,Male,4
204066,0,54,Self Enquiry,3,13,Small Business,Male,3
204067,0,46,Self Enquiry,1,16,Salaried,Male,3
204068,0,33,Company Invited,3,15,Small Business,Fe Male,3
204069,0,30,Company Invited,1,7,Large Business,Male,3
204070,0,52,Self Enquiry,1,14,Small Business,Male,3
204071,0,59,Self Enquiry,1,16,Small Business,Female,4
204072,0,41,Self Enquiry,3,11,Small Business,Male,4
204073,0,35,Company Invited,3,9,Small Business,Female,4
204074,0,23,Self Enquiry,1,26,Small Business,Male,4
204075,0,28,Company Invited,1,16,Small Business,Male,3
204076,0,29,Self Enquiry,1,28,Small Business,Male,3
204077,0,58,Self Enquiry,1,31,Salaried,Male,3
204078,0,28,Company Invited,1,10,Small Business,Male,4
204079,0,51,Self Enquiry,1,18,Salaried,Female,3
204080,0,42,Self Enquiry,1,21,Salaried,Male,3
204081,0,31,Self Enquiry,3,12,Salaried,Female,3
204082,0,39,Self Enquiry,3,7,Salaried,Fe Male,3
204083,0,33,Self Enquiry,1,13,Salaried,Male,3
204084,0,28,Self Enquiry,1,24,Large Business,Male,3
204085,1,20,Company Invited,3,7,Large Business,Female,4
204086,0,37,Company Invited,1,10,Small Business,Male,2
204087,0,31,Company Invited,1,16,Small Business,Male,4
204088,0,46,Self Enquiry,3,11,Salaried,Female,2
204089,0,57,Self Enquiry,1,15,Salaried,Female,4
204090,0,34,Self Enquiry,1,9,Salaried,Male,3
204091,1,20,Self Enquiry,1,,Salaried,Male,3
204092,0,47,Self Enquiry,3,7,Small Business,Female,4
204093,0,39,Self Enquiry,1,16,Salaried,Female,4
204094,0,32,Self Enquiry,1,19,Small Business,Female,4
204095,0,35,Self Enquiry,1,34,Small Business,Female,4
204096,1,42,Self Enquiry,3,27,Small Business,Female,4
204097,0,51,Self Enquiry,1,7,Small Business,Male,3
204098,0,54,Self Enquiry,1,20,Small Business,Female,3
204099,0,34,Self Enquiry,1,21,Small Business,Female,4
204100,0,41,Self Enquiry,1,11,Small Business,Female,3
204101,0,56,Self Enquiry,1,21,Small Business,Male,4
204102,0,35,Company Invited,1,9,Salaried,Male,3
204103,0,52,Self Enquiry,1,10,Small Business,Female,4
204104,0,53,Self Enquiry,1,7,Salaried,Male,4
204105,0,28,Self Enquiry,1,16,Small Business,Female,5
204106,1,36,Self Enquiry,1,30,Salaried,Male,3
204107,0,44,Company Invited,1,14,Small Business,Male,3
204108,0,46,Company Invited,1,9,Small Business,Male,4
204109,0,38,Self Enquiry,1,28,Salaried,Male,4
204110,0,36,Company Invited,1,9,Small Business,Female,3
204111,0,43,Company Invited,1,28,Small Business,Female,3
204112,0,39,Self Enquiry,1,9,Salaried,Male,3
204113,0,39,Self Enquiry,1,36,Large Business,Male,3
204114,0,28,Company Invited,1,7,Large Business,Male,3
204115,0,50,Company Invited,1,25,Salaried,Male,4
204116,0,35,Company Invited,1,17,Small Business,Male,3
204117,0,41,Self Enquiry,1,26,Small Business,Male,2
204118,1,39,Self Enquiry,1,36,Small Business,Male,4
204119,1,30,Self Enquiry,3,34,Small Business,Female,3
204120,0,23,Self Enquiry,1,12,Salaried,Male,3
204121,0,37,Company Invited,1,25,Small Business,Female,4
204122,0,41,Company Invited,1,16,Salaried,Male,4
204123,0,47,Self Enquiry,1,7,Small Business,Male,4
204124,1,33,Self Enquiry,3,11,Small Business,Male,3
204125,0,31,Company Invited,1,7,Salaried,Male,3
204126,0,28,Company Invited,3,27,Salaried,Female,3
204127,0,52,Self Enquiry,1,15,Salaried,Male,3
204128,1,31,Self Enquiry,1,10,Large Business,Female,3
204129,0,42,Self Enquiry,3,13,Salaried,Female,4
204130,1,31,Company Invited,3,33,Small Business,Fe Male,3
204131,1,30,Self Enquiry,1,7,Large Business,Male,3
204132,0,46,Company Invited,3,13,Small Business,Fe Male,3
204133,0,55,Self Enquiry,3,10,Small Business,Female,3
204134,0,37,Self Enquiry,1,12,Salaried,Male,4
204135,0,34,Self Enquiry,1,11,Small Business,Female,3
204136,0,38,Company Invited,1,18,Salaried,Male,3
204137,0,39,Self Enquiry,3,10,Salaried,Male,4
204138,0,32,Company Invited,1,7,Small Business,Male,3
204139,0,60,Self Enquiry,1,10,Salaried,Male,4
204140,0,38,Company Invited,3,11,Small Business,Male,3
204141,0,30,Company Invited,3,7,Small Business,Female,3
204142,0,36,Company Invited,3,7,Small Business,Fe Male,4
204143,1,30,Self Enquiry,1,25,Small Business,Male,3
204144,0,53,Self Enquiry,1,9,Salaried,Female,3
204145,0,43,Self Enquiry,1,11,Large Business,Male,3
204146,0,60,Self Enquiry,2,13,Small Business,Male,3
204147,0,51,Self Enquiry,3,7,Small Business,Female,4
204148,1,34,Self Enquiry,1,21,Small Business,Male,3
204149,0,44,Self Enquiry,3,23,Small Business,Female,4
204150,1,34,Self Enquiry,1,9,Salaried,Female,3
204151,0,53,Company Invited,3,9,Salaried,Male,4
204152,0,33,Self Enquiry,3,11,Salaried,Female,3
204153,1,33,Self Enquiry,1,7,Salaried,Male,4
204154,0,40,Self Enquiry,1,7,Small Business,Female,4
204155,0,33,Company Invited,3,33,Small Business,Male,4
204156,0,42,Self Enquiry,1,26,Salaried,Male,3
204157,0,41,Self Enquiry,1,31,Large Business,Male,4
204158,0,46,Self Enquiry,1,7,Salaried,Male,4
204159,0,32,Company Invited,1,10,Small Business,Male,4
204160,0,34,Self Enquiry,1,12,Salaried,Female,4
204161,0,35,Self Enquiry,1,9,Salaried,Male,3
204162,0,38,Self Enquiry,1,7,Small Business,Female,3
204163,0,46,Company Invited,1,14,Salaried,Male,4
204164,1,38,Company Invited,1,17,Small Business,Male,4
204165,0,40,Company Invited,1,9,Large Business,Female,4
204166,0,30,Self Enquiry,1,22,Salaried,Male,3
204167,0,43,Self Enquiry,1,24,Salaried,Fe Male,3
204168,0,30,Self Enquiry,3,27,Small Business,Male,3
204169,0,26,Self Enquiry,1,7,Salaried,Female,4
204170,0,43,Self Enquiry,1,9,Small Business,Female,3
204171,0,41,Self Enquiry,1,9,Small Business,Male,3
204172,0,52,Self Enquiry,1,7,Salaried,Male,4
204173,1,32,Company Invited,1,36,Small Business,Male,4
204174,0,33,Company Invited,1,14,Salaried,Male,4
204175,0,39,Company Invited,3,9,Salaried,Male,3
204176,0,33,Self Enquiry,1,9,Large Business,Male,3
204177,0,47,Self Enquiry,3,9,Large Business,Female,4
204178,1,29,Self Enquiry,1,9,Salaried,Male,4
204179,0,30,Self Enquiry,3,9,Small Business,Male,4
204180,0,32,Self Enquiry,1,30,Small Business,Male,4
204181,0,26,Company Invited,1,12,Salaried,Male,3
204182,0,46,Self Enquiry,1,27,Small Business,Male,4
204183,0,37,Self Enquiry,1,13,Salaried,Male,3
204184,0,56,Self Enquiry,1,7,Small Business,Male,3
204185,1,48,Company Invited,1,36,Salaried,Male,3
204186,0,29,Self Enquiry,1,16,Small Business,Male,4
204187,0,38,Self Enquiry,3,13,Small Business,Male,4
204188,0,22,Self Enquiry,1,10,Small Business,Male,4
204189,0,38,Company Invited,1,7,Small Business,Female,4
