CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias)
204336,2005-01,1,20.0,Self Enquiry,2,9.0,Large Business,4.0,2010-05-06,6,5,2010,SE
204337,1994-01,0,31.0,Company Invited,3,29.0,Salaried,6.0,2012-03-19,19,3,2012,CI
204338,1967-01,0,58.0,Self Enquiry,3,36.0,Small Business,4.0,2015-12-16,16,12,2015,SE
204339,1974-01,0,51.0,Self Enquiry,1,36.0,Salaried,5.0,2014-12-20,20,12,2014,SE
204340,1994-01,0,31.0,Company Invited,1,9.0,Small Business,4.0,2010-10-18,18,10,2010,CI
204341,1964-01,0,61.0,Company Invited,3,35.0,Small Business,5.0,2014-12-27,27,12,2014,CI
204342,1977-01,0,48.0,Self Enquiry,1,9.0,Small Business,5.0,2011-09-16,16,9,2011,SE
204343,1978-01,0,47.0,Self Enquiry,1,9.0,Salaried,4.0,2014-02-28,28,2,2014,SE
204344,1989-01,0,36.0,Self Enquiry,1,29.0,Salaried,5.0,2015-12-12,12,12,2015,SE
204345,1970-01,0,55.0,Self Enquiry,1,6.0,Salaried,4.0,2011-01-12,12,1,2011,SE
204346,1990-01,0,35.0,Self Enquiry,1,9.0,Salaried,7.0,2013-04-22,22,4,2013,SE
204347,1978-01,0,47.0,Self Enquiry,3,17.0,Small Business,5.0,2015-11-01,1,11,2015,SE
204348,1993-01,0,32.0,Self Enquiry,1,16.0,Salaried,4.0,2014-01-17,17,1,2014,SE
204349,1991-01,1,34.0,Self Enquiry,1,22.0,Small Business,4.0,2011-02-06,6,2,2011,SE
204350,1991-01,1,34.0,Self Enquiry,1,17.0,Small Business,4.0,2014-08-25,25,8,2014,SE
204351,1994-01,0,31.0,Self Enquiry,3,14.0,Small Business,4.0,2013-04-17,17,4,2013,SE
204352,1989-01,0,36.0,Self Enquiry,1,23.0,Salaried,5.0,2012-08-10,10,8,2012,SE
204353,1993-01,1,32.0,Company Invited,1,27.0,Salaried,5.0,2011-02-19,19,2,2011,CI
204354,1990-01,1,35.0,Company Invited,2,30.0,Salaried,4.0,2011-08-25,25,8,2011,CI
204355,1982-01,0,43.0,Company Invited,1,12.0,Salaried,6.0,2013-03-17,17,3,2013,CI
204356,1988-01,0,37.0,Company Invited,3,17.0,Small Business,5.0,2012-06-02,2,6,2012,CI
204357,2002-01,1,23.0,Company Invited,1,11.0,Large Business,5.0,2010-02-08,8,2,2010,CI
204358,1976-01,0,49.0,Self Enquiry,3,9.0,Small Business,4.0,2014-09-10,10,9,2014,SE
204359,1969-01,0,56.0,Self Enquiry,3,25.0,Salaried,4.0,2013-08-09,9,8,2013,SE
204360,1983-01,0,42.0,Company Invited,3,17.0,Salaried,5.0,2010-01-11,11,1,2010,CI
204361,1989-01,0,36.0,Self Enquiry,3,7.0,Small Business,5.0,2011-07-04,4,7,2011,SE
204362,1984-01,0,41.0,Self Enquiry,1,13.0,Salaried,5.0,2011-09-15,15,9,2011,SE
204363,1985-01,0,40.0,Company Invited,1,15.0,Salaried,5.0,2010-03-03,3,3,2010,CI
204364,1993-01,0,32.0,Self Enquiry,3,9.0,Salaried,6.0,2012-05-21,21,5,2012,SE
204365,1982-01,0,43.0,Self Enquiry,1,31.0,Small Business,4.0,2013-05-26,26,5,2013,SE
204366,1979-01,0,46.0,Self Enquiry,3,9.0,Salaried,7.0,2011-11-19,19,11,2011,SE
204367,1998-01,1,27.0,Company Invited,2,24.0,Salaried,5.0,2013-08-26,26,8,2013,CI
204368,1995-01,0,30.0,Self Enquiry,1,26.0,Large Business,4.0,2015-07-09,9,7,2015,SE
204369,1991-01,0,34.0,Self Enquiry,1,7.0,Small Business,5.0,2014-10-20,20,10,2014,SE
204370,1993-01,0,32.0,Self Enquiry,3,14.0,Salaried,4.0,2010-06-04,4,6,2010,SE
204371,2006-01,1,19.0,Company Invited,3,12.0,Small Business,5.0,2011-01-07,7,1,2011,CI
204372,1984-01,0,41.0,Company Invited,3,35.0,Salaried,5.0,2011-01-27,27,1,2011,CI
204373,1983-01,0,42.0,Company Invited,1,9.0,Salaried,5.0,2012-01-05,5,1,2012,CI
204374,1998-01,0,27.0,Self Enquiry,3,36.0,Small Business,4.0,2012-05-12,12,5,2012,SE
204375,1989-01,0,36.0,Self Enquiry,3,7.0,Small Business,5.0,2012-05-28,28,5,2012,SE
204376,1990-01,0,35.0,Self Enquiry,3,28.0,Salaried,5.0,2012-07-14,14,7,2012,SE
204377,1998-01,1,27.0,Self Enquiry,1,31.0,Large Business,6.0,2014-03-14,14,3,2014,SE
204378,1987-01,0,38.0,Self Enquiry,1,7.0,Large Business,4.0,2011-02-27,27,2,2011,SE
204379,1978-01,0,47.0,Company Invited,1,25.0,Small Business,5.0,2012-02-10,10,2,2012,CI
204380,1983-01,0,42.0,Self Enquiry,3,9.0,Salaried,5.0,2015-11-26,26,11,2015,SE
204381,1987-01,0,38.0,Company Invited,3,16.0,Small Business,7.0,2010-10-05,5,10,2010,CI
204382,1972-01,0,53.0,Self Enquiry,1,13.0,Large Business,6.0,2011-05-29,29,5,2011,SE
204383,1992-01,1,33.0,Company Invited,3,18.0,Salaried,4.0,2010-12-12,12,12,2010,CI
204384,2000-01,0,25.0,Company Invited,3,31.0,Small Business,5.0,2012-08-08,8,8,2012,CI
204385,1986-01,0,39.0,Self Enquiry,1,17.0,Small Business,6.0,2013-07-15,15,7,2013,SE
204386,1987-01,0,38.0,Self Enquiry,1,7.0,Salaried,7.0,2011-02-01,1,2,2011,SE
204387,1975-01,0,50.0,Self Enquiry,1,25.0,Salaried,4.0,2013-09-17,17,9,2013,SE
204388,2000-01,0,25.0,Self Enquiry,1,30.0,Small Business,4.0,2012-01-13,13,1,2012,SE
204389,1998-01,0,27.0,Self Enquiry,3,35.0,Small Business,5.0,2010-08-12,12,8,2010,SE
204390,2000-01,0,25.0,Self Enquiry,1,24.0,Salaried,6.0,2012-03-27,27,3,2012,SE
204391,1974-01,0,51.0,Company Invited,2,10.0,Small Business,7.0,2010-02-05,5,2,2010,CI
204392,1999-01,0,26.0,Self Enquiry,3,20.0,Small Business,5.0,2013-09-10,10,9,2013,SE
204393,2000-01,1,25.0,Company Invited,1,14.0,Salaried,4.0,2014-02-13,13,2,2014,CI
204394,1994-01,1,31.0,Company Invited,3,19.0,Salaried,7.0,2014-04-21,21,4,2014,CI
204395,1990-01,0,35.0,Self Enquiry,1,7.0,Salaried,5.0,2011-08-21,21,8,2011,SE
204396,1993-01,1,32.0,Self Enquiry,3,20.0,Small Business,5.0,2010-01-07,7,1,2010,SE
204397,1989-01,0,36.0,Self Enquiry,1,32.0,Salaried,4.0,2012-12-07,7,12,2012,SE
204398,1993-01,0,32.0,Self Enquiry,3,13.0,Small Business,6.0,2013-05-09,9,5,2013,SE
204399,1997-01,0,28.0,Self Enquiry,1,13.0,Small Business,6.0,2013-07-20,20,7,2013,SE
204400,1987-01,0,38.0,Self Enquiry,3,9.0,Small Business,7.0,2010-09-23,23,9,2010,SE
204401,2004-01,0,21.0,Self Enquiry,1,7.0,Salaried,5.0,2014-03-11,11,3,2014,SE
204402,1982-01,0,43.0,Self Enquiry,1,9.0,Salaried,4.0,2015-09-21,21,9,2015,SE
204403,1981-01,0,44.0,Self Enquiry,1,13.0,Salaried,4.0,2013-09-12,12,9,2013,SE
204404,1986-01,0,39.0,Self Enquiry,1,7.0,Salaried,5.0,2015-11-02,2,11,2015,SE
204405,1981-01,0,44.0,Company Invited,1,16.0,Small Business,7.0,2015-11-30,30,11,2015,CI
204406,1976-01,0,49.0,Self Enquiry,1,7.0,Salaried,4.0,2014-08-22,22,8,2014,SE
204407,1980-01,0,45.0,Self Enquiry,2,7.0,Salaried,5.0,2015-10-02,2,10,2015,SE
204408,1990-01,0,35.0,Self Enquiry,3,21.0,Large Business,4.0,2013-12-09,9,12,2013,SE
204409,1997-01,1,28.0,Self Enquiry,3,9.0,Small Business,5.0,2013-10-09,9,10,2013,SE
204410,2003-01,0,22.0,Self Enquiry,3,29.0,Large Business,4.0,2012-01-07,7,1,2012,SE
204411,1980-01,0,45.0,Self Enquiry,1,10.0,Salaried,5.0,2015-01-25,25,1,2015,SE
204412,2002-01,0,23.0,Self Enquiry,1,13.0,Small Business,6.0,2011-08-04,4,8,2011,SE
204413,1991-01,0,34.0,Self Enquiry,3,15.0,Small Business,4.0,2014-05-16,16,5,2014,SE
204414,1992-01,0,33.0,Self Enquiry,1,16.0,Salaried,7.0,2011-08-23,23,8,2011,SE
204415,1994-01,0,31.0,Company Invited,1,10.0,Small Business,6.0,2014-08-25,25,8,2014,CI
204416,1971-01,0,54.0,Self Enquiry,3,7.0,Small Business,5.0,2011-11-17,17,11,2011,SE
204417,1990-01,0,35.0,Self Enquiry,1,7.0,Salaried,5.0,2012-05-08,8,5,2012,SE
204418,1979-01,1,46.0,Company Invited,3,33.0,Salaried,7.0,2010-01-08,8,1,2010,CI
204419,1998-01,0,27.0,Self Enquiry,1,13.0,Salaried,6.0,2013-03-13,13,3,2013,SE
204420,1987-01,0,38.0,Self Enquiry,1,10.0,Salaried,4.0,2013-11-29,29,11,2013,SE
204421,1995-01,0,30.0,Self Enquiry,3,10.0,Small Business,5.0,2010-08-19,19,8,2010,SE
204422,1989-01,0,36.0,Self Enquiry,1,13.0,Salaried,5.0,2012-06-19,19,6,2012,SE
204423,1991-01,0,34.0,Company Invited,1,13.0,Salaried,3.0,2013-11-04,4,11,2013,CI
204424,1970-01,0,55.0,Self Enquiry,2,26.0,Small Business,5.0,2011-12-21,21,12,2011,SE
204425,1988-01,0,37.0,Self Enquiry,1,16.0,Small Business,5.0,2012-10-04,4,10,2012,SE
204426,1997-01,0,28.0,Self Enquiry,1,10.0,Small Business,5.0,2013-04-03,3,4,2013,SE
204427,2004-01,1,21.0,Self Enquiry,1,13.0,Small Business,5.0,2013-10-27,27,10,2013,SE
204428,1991-01,1,34.0,Company Invited,1,10.0,Salaried,5.0,2014-05-12,12,5,2014,CI
204429,1989-01,0,36.0,Company Invited,1,10.0,Salaried,5.0,2010-05-19,19,5,2010,CI
204430,2001-01,0,24.0,Self Enquiry,1,11.0,Small Business,5.0,2010-11-07,7,11,2010,SE
204431,1999-01,0,26.0,Self Enquiry,3,15.0,Salaried,4.0,2011-06-09,9,6,2011,SE
204432,1986-01,0,39.0,Self Enquiry,3,14.0,Small Business,4.0,2010-10-23,23,10,2010,SE
204433,1995-01,0,30.0,Company Invited,1,7.0,Salaried,7.0,2012-10-09,9,10,2012,CI
204434,1976-01,0,49.0,Self Enquiry,3,9.0,Small Business,5.0,2010-06-26,26,6,2010,SE
204435,1997-01,0,28.0,Company Invited,3,10.0,Small Business,5.0,2013-02-21,21,2,2013,CI
204436,1987-01,0,38.0,Self Enquiry,1,17.0,Salaried,7.0,2015-08-05,5,8,2015,SE
204437,1974-01,0,51.0,Self Enquiry,1,35.0,Small Business,6.0,2013-01-28,28,1,2013,SE
204438,1990-01,0,35.0,Self Enquiry,1,16.0,Small Business,4.0,2013-08-23,23,8,2013,SE
204439,2000-01,1,25.0,Self Enquiry,3,10.0,Salaried,6.0,2014-03-26,26,3,2014,SE
204440,1985-01,0,40.0,Self Enquiry,1,9.0,Large Business,6.0,2015-08-02,2,8,2015,SE
204441,1992-01,0,33.0,Self Enquiry,3,17.0,Small Business,5.0,2014-09-08,8,9,2014,SE
204442,1974-01,1,51.0,Company Invited,3,15.0,Large Business,4.0,2013-02-24,24,2,2013,CI
204443,1986-01,0,39.0,Self Enquiry,1,7.0,Salaried,4.0,2010-04-23,23,4,2010,SE
204444,1997-01,0,28.0,Self Enquiry,1,7.0,Salaried,7.0,2013-02-18,18,2,2013,SE
204445,1992-01,0,33.0,Self Enquiry,1,10.0,Salaried,4.0,2013-07-17,17,7,2013,SE
204446,1977-01,0,48.0,Self Enquiry,3,21.0,Small Business,5.0,2014-06-30,30,6,2014,SE
204447,1984-01,0,41.0,Company Invited,3,12.0,Salaried,4.0,2015-08-27,27,8,2015,CI
204448,1971-01,0,54.0,Self Enquiry,1,14.0,Salaried,5.0,2013-06-22,22,6,2013,SE
204449,1983-01,0,42.0,Self Enquiry,2,17.0,Salaried,6.0,2014-08-04,4,8,2014,SE
204450,1964-01,0,61.0,Self Enquiry,3,23.0,Small Business,5.0,2012-03-16,16,3,2012,SE
204451,1997-01,0,28.0,Company Invited,1,17.0,Salaried,5.0,2015-03-02,2,3,2015,CI
204452,1983-01,0,42.0,Self Enquiry,2,7.0,Salaried,5.0,2013-04-12,12,4,2013,SE
204453,1974-01,0,51.0,Self Enquiry,3,15.0,Small Business,5.0,2011-06-24,24,6,2011,SE
204454,1996-01,1,29.0,Self Enquiry,1,7.0,Salaried,7.0,2010-01-04,4,1,2010,SE
204455,1988-01,0,37.0,Company Invited,1,15.0,Salaried,6.0,2014-09-19,19,9,2014,CI
204456,1986-01,0,39.0,Self Enquiry,1,7.0,Salaried,5.0,2014-10-15,15,10,2014,SE
204457,1980-01,0,45.0,Company Invited,1,31.0,Small Business,4.0,2013-05-04,4,5,2013,CI
204458,1977-01,0,48.0,Company Invited,3,10.0,Small Business,4.0,2010-12-07,7,12,2010,CI
204459,1994-01,0,31.0,Self Enquiry,3,34.0,Small Business,7.0,2014-11-29,29,11,2014,SE
204460,1995-01,0,30.0,Self Enquiry,3,17.0,Salaried,5.0,2013-09-11,11,9,2013,SE
204461,1982-01,1,43.0,Company Invited,1,26.0,Small Business,4.0,2013-05-18,18,5,2013,CI
204462,1981-01,0,44.0,Company Invited,3,22.0,Salaried,4.0,2015-12-19,19,12,2015,CI
204463,1990-01,0,35.0,Self Enquiry,1,15.0,Small Business,6.0,2015-02-10,10,2,2015,SE
204464,2001-01,0,24.0,Self Enquiry,1,16.0,Small Business,4.0,2015-02-15,15,2,2015,SE
204465,1985-01,0,40.0,Self Enquiry,2,10.0,Salaried,4.0,2013-05-18,18,5,2013,SE
204466,1968-01,0,57.0,Self Enquiry,1,16.0,Small Business,4.0,2010-01-04,4,1,2010,SE
204467,1984-01,0,41.0,Self Enquiry,1,9.0,Small Business,4.0,2012-09-09,9,9,2012,SE
204468,1997-01,0,28.0,Self Enquiry,1,14.0,Small Business,4.0,2010-12-01,1,12,2010,SE
204469,1995-01,0,30.0,Self Enquiry,3,17.0,Small Business,4.0,2011-01-09,9,1,2011,SE
204470,1971-01,0,54.0,Self Enquiry,1,13.0,Salaried,5.0,2010-06-18,18,6,2010,SE
204471,1989-01,0,36.0,Company Invited,1,9.0,Salaried,7.0,2013-11-11,11,11,2013,CI
204472,1992-01,0,33.0,Company Invited,1,31.0,Salaried,7.0,2015-11-04,4,11,2015,CI
204473,1986-01,0,39.0,Self Enquiry,1,9.0,Small Business,7.0,2011-09-01,1,9,2011,SE
204474,1990-01,0,35.0,Self Enquiry,1,15.0,Salaried,5.0,2013-10-06,6,10,2013,SE
204475,1972-01,0,53.0,Self Enquiry,3,10.0,Small Business,4.0,2015-06-13,13,6,2015,SE
204476,1991-01,1,34.0,Self Enquiry,1,7.0,Salaried,5.0,2015-05-06,6,5,2015,SE
204477,1999-01,0,26.0,Self Enquiry,3,33.0,Small Business,4.0,2011-02-01,1,2,2011,SE
204478,1979-01,0,46.0,Self Enquiry,3,9.0,Large Business,5.0,2013-10-26,26,10,2013,SE
204479,2001-01,0,24.0,Self Enquiry,1,17.0,Small Business,6.0,2014-05-29,29,5,2014,SE
204480,1977-01,1,48.0,Company Invited,3,34.0,Salaried,6.0,2011-09-13,13,9,2011,CI
204481,1990-01,0,35.0,Self Enquiry,3,9.0,Salaried,5.0,2012-10-24,24,10,2012,SE
204482,1969-01,1,56.0,Self Enquiry,1,9.0,Small Business,5.0,2015-10-03,3,10,2015,SE
204483,1988-01,0,37.0,Company Invited,3,15.0,Salaried,5.0,2011-01-28,28,1,2011,CI
204484,1972-01,0,53.0,Company Invited,1,26.0,Small Business,4.0,2015-01-07,7,1,2015,CI
204485,1998-01,0,27.0,Company Invited,1,7.0,Salaried,5.0,2011-02-19,19,2,2011,CI
204486,1995-01,0,30.0,Self Enquiry,1,34.0,Small Business,6.0,2011-12-07,7,12,2011,SE
204487,1998-01,1,27.0,Self Enquiry,3,15.0,Large Business,4.0,2011-12-23,23,12,2011,SE
204488,1990-01,0,35.0,Self Enquiry,1,7.0,Salaried,6.0,2013-02-04,4,2,2013,SE
204489,1970-01,0,55.0,Self Enquiry,1,26.0,Small Business,7.0,2013-02-09,9,2,2013,SE
204490,1997-01,0,28.0,Company Invited,3,15.0,Small Business,5.0,2012-03-30,30,3,2012,CI
204491,1987-01,0,38.0,Self Enquiry,1,17.0,Salaried,4.0,2010-11-19,19,11,2010,SE
204492,1986-01,0,39.0,Company Invited,1,9.0,Salaried,5.0,2010-05-16,16,5,2010,CI
204493,1990-01,0,35.0,Self Enquiry,1,9.0,Small Business,4.0,2010-06-07,7,6,2010,SE
204494,1989-01,0,36.0,Self Enquiry,3,15.0,Salaried,7.0,2013-09-19,19,9,2013,SE
204495,1994-01,0,31.0,Self Enquiry,1,7.0,Salaried,4.0,2015-12-16,16,12,2015,SE
204496,1984-01,0,41.0,Company Invited,1,9.0,Small Business,4.0,2013-06-22,22,6,2013,CI
204497,1990-01,0,35.0,Self Enquiry,3,15.0,Salaried,7.0,2015-08-29,29,8,2015,SE
204498,1982-01,0,43.0,Company Invited,1,15.0,Salaried,6.0,2012-01-17,17,1,2012,CI
204499,2001-01,1,24.0,Self Enquiry,1,13.0,Salaried,5.0,2010-06-24,24,6,2010,SE
204500,2000-01,0,25.0,Company Invited,1,16.0,Salaried,5.0,2015-06-07,7,6,2015,CI
204501,1972-01,0,53.0,Self Enquiry,1,18.0,Salaried,4.0,2013-12-15,15,12,2013,SE
204502,1974-01,0,51.0,Self Enquiry,1,9.0,Small Business,6.0,2011-04-29,29,4,2011,SE
204503,1995-01,1,30.0,Self Enquiry,1,7.0,Salaried,4.0,2015-02-02,2,2,2015,SE
204504,1991-01,0,34.0,Self Enquiry,1,14.0,Small Business,4.0,2014-03-13,13,3,2014,SE
204505,1991-01,1,34.0,Self Enquiry,3,23.0,Small Business,5.0,2012-07-23,23,7,2012,SE
204506,1977-01,0,48.0,Self Enquiry,1,9.0,Salaried,4.0,2010-08-03,3,8,2010,SE
204507,1988-01,0,37.0,Self Enquiry,1,7.0,Salaried,5.0,2014-03-16,16,3,2014,SE
204508,1995-01,0,30.0,Self Enquiry,1,30.0,Salaried,5.0,2014-10-11,11,10,2014,SE
204509,1966-01,1,59.0,Self Enquiry,1,9.0,Salaried,4.0,2014-11-30,30,11,2014,SE
204510,1989-01,0,36.0,Self Enquiry,1,7.0,Salaried,5.0,2014-12-10,10,12,2014,SE
204511,1982-01,0,43.0,Self Enquiry,1,7.0,Salaried,4.0,2010-01-12,12,1,2010,SE
204512,1996-01,1,29.0,Self Enquiry,1,9.0,Small Business,5.0,2010-11-29,29,11,2010,SE
204513,1988-01,0,37.0,Self Enquiry,2,20.0,Salaried,5.0,2014-01-14,14,1,2014,SE
204514,1992-01,0,33.0,Self Enquiry,1,11.0,Salaried,6.0,2010-12-19,19,12,2010,SE
204515,1984-01,0,41.0,Company Invited,1,23.0,Small Business,4.0,2013-03-14,14,3,2013,CI
204516,1994-01,0,31.0,Self Enquiry,1,9.0,Small Business,5.0,2014-05-13,13,5,2014,SE
204517,1979-01,0,46.0,Self Enquiry,1,9.0,Salaried,5.0,2013-06-27,27,6,2013,SE
204518,1982-01,0,43.0,Self Enquiry,1,36.0,Salaried,5.0,2012-04-07,7,4,2012,SE
204519,1986-01,0,39.0,Company Invited,1,19.0,Salaried,3.0,2013-07-03,3,7,2013,CI
204520,1990-01,0,35.0,Company Invited,1,23.0,Salaried,7.0,2012-07-29,29,7,2012,CI
204521,1975-01,1,50.0,Self Enquiry,3,18.0,Small Business,4.0,2011-10-07,7,10,2011,SE
204522,1969-01,1,56.0,Self Enquiry,3,9.0,Small Business,4.0,2012-09-01,1,9,2012,SE
204523,1981-01,0,44.0,Self Enquiry,1,21.0,Salaried,6.0,2014-04-05,5,4,2014,SE
204524,1997-01,0,28.0,Self Enquiry,1,12.0,Large Business,5.0,2011-05-31,31,5,2011,SE
204525,1989-01,0,36.0,Self Enquiry,1,14.0,Salaried,5.0,2011-04-15,15,4,2011,SE
204526,1996-01,0,29.0,Self Enquiry,3,9.0,Small Business,5.0,2013-05-31,31,5,2013,SE
204527,1990-01,0,35.0,Self Enquiry,2,10.0,Salaried,4.0,2010-10-11,11,10,2010,SE
204528,1998-01,1,27.0,Company Invited,1,12.0,Small Business,5.0,2014-06-19,19,6,2014,CI
204529,1997-01,0,28.0,Company Invited,1,10.0,Small Business,4.0,2010-04-20,20,4,2010,CI
204530,1973-01,0,52.0,Self Enquiry,3,33.0,Small Business,5.0,2012-09-12,12,9,2012,SE
204531,1980-01,0,45.0,Self Enquiry,1,11.0,Small Business,5.0,2010-01-26,26,1,2010,SE
204532,1999-01,0,26.0,Self Enquiry,1,9.0,Small Business,6.0,2012-04-02,2,4,2012,SE
204533,1991-01,0,34.0,Self Enquiry,3,7.0,Small Business,5.0,2015-10-16,16,10,2015,SE
204534,1989-01,0,36.0,Self Enquiry,1,34.0,Small Business,5.0,2011-01-07,7,1,2011,SE
204535,1988-01,0,37.0,Self Enquiry,3,7.0,Salaried,5.0,2015-03-30,30,3,2015,SE
204536,1992-01,0,33.0,Self Enquiry,3,20.0,Salaried,7.0,2014-07-24,24,7,2014,SE
204537,1994-01,0,31.0,Company Invited,1,12.0,Salaried,5.0,2015-10-04,4,10,2015,CI
204538,1971-01,0,54.0,Self Enquiry,3,14.0,Small Business,6.0,2012-12-20,20,12,2012,SE
204539,1979-01,0,46.0,Self Enquiry,3,16.0,Small Business,5.0,2013-01-16,16,1,2013,SE
204540,1992-01,0,33.0,Self Enquiry,1,15.0,Small Business,7.0,2012-07-12,12,7,2012,SE
204541,1972-01,0,53.0,Company Invited,1,32.0,Small Business,5.0,2015-08-01,1,8,2015,CI
204542,1987-01,0,38.0,Self Enquiry,3,23.0,Small Business,5.0,2010-11-01,1,11,2010,SE
204543,1996-01,0,29.0,Self Enquiry,2,15.0,Small Business,5.0,2013-01-17,17,1,2013,SE
204544,2002-01,0,23.0,Self Enquiry,1,7.0,Salaried,5.0,2015-07-29,29,7,2015,SE
204545,1980-01,0,45.0,Self Enquiry,1,15.0,Salaried,5.0,2013-04-26,26,4,2013,SE
204546,1982-01,0,43.0,Company Invited,1,9.0,Small Business,5.0,2015-03-07,7,3,2015,CI
204547,1988-01,0,37.0,Self Enquiry,2,15.0,Salaried,6.0,2015-10-24,24,10,2015,SE
204548,1999-01,0,26.0,Self Enquiry,3,10.0,Salaried,7.0,2011-06-17,17,6,2011,SE
204549,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,7.0,2014-11-13,13,11,2014,SE
204550,1989-01,1,36.0,Company Invited,1,32.0,Salaried,6.0,2010-07-27,27,7,2010,CI
204551,1992-01,0,33.0,Company Invited,1,7.0,Salaried,5.0,2013-09-10,10,9,2013,CI
204552,1999-01,0,26.0,Self Enquiry,3,11.0,Small Business,5.0,2010-01-15,15,1,2010,SE
204553,1975-01,0,50.0,Self Enquiry,1,7.0,Large Business,4.0,2015-11-11,11,11,2015,SE
204554,2000-01,0,25.0,Company Invited,1,11.0,Salaried,5.0,2013-04-23,23,4,2013,CI
204555,1992-01,0,33.0,Company Invited,3,12.0,Salaried,5.0,2012-04-12,12,4,2012,CI
204556,1986-01,0,39.0,Self Enquiry,3,16.0,Small Business,7.0,2011-12-03,3,12,2011,SE
204557,1982-01,0,43.0,Self Enquiry,1,10.0,Salaried,5.0,2014-04-23,23,4,2014,SE
204558,1993-01,0,32.0,Self Enquiry,1,18.0,Salaried,4.0,2014-04-22,22,4,2014,SE
204559,1995-01,1,30.0,Self Enquiry,3,7.0,Small Business,5.0,2011-01-04,4,1,2011,SE
204560,1971-01,0,54.0,Self Enquiry,3,15.0,Small Business,5.0,2012-03-20,20,3,2012,SE
204561,1989-01,0,36.0,Self Enquiry,1,32.0,Large Business,6.0,2012-10-11,11,10,2012,SE
204562,1987-01,0,38.0,Company Invited,3,28.0,Small Business,4.0,2012-10-09,9,10,2012,CI
204563,1971-01,0,54.0,Self Enquiry,1,30.0,Salaried,6.0,2014-09-04,4,9,2014,SE
204564,1981-01,0,44.0,Company Invited,1,7.0,Salaried,5.0,2013-12-09,9,12,2013,CI
204565,1977-01,0,48.0,Self Enquiry,3,9.0,Small Business,5.0,2014-06-05,5,6,2014,SE
204566,1987-01,0,38.0,Company Invited,3,26.0,Small Business,4.0,2015-11-26,26,11,2015,CI
204567,1974-01,0,51.0,Company Invited,1,9.0,Salaried,6.0,2015-04-16,16,4,2015,CI
204568,1985-01,0,40.0,Self Enquiry,2,9.0,Salaried,4.0,2010-04-01,1,4,2010,SE
204569,1991-01,0,34.0,Self Enquiry,2,10.0,Salaried,5.0,2013-05-15,15,5,2013,SE
204570,1992-01,1,33.0,Self Enquiry,1,32.0,Salaried,4.0,2012-12-21,21,12,2012,SE
204571,1995-01,0,30.0,Self Enquiry,1,14.0,Small Business,6.0,2014-06-14,14,6,2014,SE
204572,1980-01,0,45.0,Self Enquiry,1,16.0,Salaried,5.0,2015-04-28,28,4,2015,SE
204573,1996-01,0,29.0,Self Enquiry,3,12.0,Small Business,6.0,2011-08-17,17,8,2011,SE
204574,1966-01,1,59.0,Company Invited,1,9.0,Salaried,4.0,2012-12-24,24,12,2012,CI
204575,1981-01,0,44.0,Self Enquiry,1,15.0,Salaried,4.0,2013-10-05,5,10,2013,SE
204576,2004-01,1,21.0,Self Enquiry,3,9.0,Small Business,4.0,2010-07-23,23,7,2010,SE
204577,2003-01,1,22.0,Self Enquiry,1,25.0,Salaried,7.0,2013-03-21,21,3,2013,SE
204578,1988-01,0,37.0,Self Enquiry,1,21.0,Salaried,5.0,2012-08-15,15,8,2012,SE
204579,1977-01,0,48.0,Self Enquiry,3,9.0,Salaried,5.0,2011-04-28,28,4,2011,SE
204580,2002-01,1,23.0,Self Enquiry,1,10.0,Salaried,5.0,2011-05-05,5,5,2011,SE
204581,1983-01,1,42.0,Self Enquiry,1,9.0,Salaried,5.0,2013-08-31,31,8,2013,SE
204582,1996-01,0,29.0,Self Enquiry,1,16.0,Small Business,5.0,2015-01-23,23,1,2015,SE
204583,1985-01,1,40.0,Self Enquiry,1,13.0,Small Business,6.0,2014-10-29,29,10,2014,SE
204584,1997-01,0,28.0,Self Enquiry,1,11.0,Salaried,5.0,2010-07-20,20,7,2010,SE
204585,1990-01,0,35.0,Self Enquiry,1,17.0,Salaried,5.0,2012-03-02,2,3,2012,SE
204586,1982-01,0,43.0,Self Enquiry,3,21.0,Small Business,5.0,2015-06-24,24,6,2015,SE
204587,1991-01,0,34.0,Self Enquiry,1,7.0,Salaried,6.0,2014-09-27,27,9,2014,SE
204588,1966-01,0,59.0,Self Enquiry,1,12.0,Large Business,5.0,2012-12-30,30,12,2012,SE
204589,1993-01,0,32.0,Self Enquiry,3,14.0,Salaried,5.0,2014-08-04,4,8,2014,SE
204590,1989-01,0,36.0,Self Enquiry,1,28.0,Salaried,4.0,2015-03-06,6,3,2015,SE
204591,1975-01,0,50.0,Self Enquiry,1,15.0,Salaried,5.0,2011-02-23,23,2,2011,SE
204592,1976-01,0,49.0,Self Enquiry,1,27.0,Small Business,4.0,2012-09-17,17,9,2012,SE
204593,1993-01,0,32.0,Company Invited,3,27.0,Small Business,5.0,2010-06-29,29,6,2010,CI
204594,1988-01,0,37.0,Self Enquiry,1,14.0,Salaried,7.0,2012-10-09,9,10,2012,SE
